model,MAE_median,MAE_lo,MAE_hi,RMSE_median,RMSE_lo,RMSE_hi,MedAE_median,MedAE_lo,MedAE_hi,R2_median,R2_lo,R2_hi,Pearson_median,Pearson_lo,Pearson_hi,Spearman_median,Spearman_lo,Spearman_hi
XGBoost,2.785801454079072,2.7553714930785516,2.814652151242269,5.088050846634969,5.017033293243048,5.1699370696396905,1.4963182210922241,1.471792459487915,1.5160225629806519,0.7318451476482841,0.7222640155977279,0.7407835643682232,0.8598101906908268,0.8527937140238148,0.8673641317265386,0.8474820551125755,0.8428483732323516,0.8557861154132547
