family,model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
KenyonCells,XGBoost,7,3,2.891686725145677,5.396849912375755,1.5824824571609497,0.6912652380357664,0.8323978182667063,0.7978811899911058
KenyonCells,XGBoost,7,4,2.696149607884933,4.583965202856022,1.5626444816589355,0.7744123024682182,0.8836977882179855,0.8434560880523152
KenyonCells,XGBoost,8,0,2.791020895787433,5.002617695816135,1.4215446710586548,0.7452260996525386,0.8648696432862097,0.825445216250987
KenyonCells,XGBoost,8,1,2.795576250343992,5.412535736974313,1.525935411453247,0.7017697183820112,0.8494120521862449,0.8682662935933361
KenyonCells,XGBoost,8,2,2.8126318652645925,5.135616636737819,1.3348077535629272,0.7313347671974179,0.860360248644607,0.8371476703181252
KenyonCells,XGBoost,8,3,2.7056516956046717,4.816120922378406,1.5005135536193848,0.7541333544990397,0.8711145814359609,0.8836136841109528
KenyonCells,XGBoost,8,4,2.771941459909655,5.080721263210559,1.50309419631958,0.7228700100051983,0.8527937140238148,0.8444219290451905
KenyonCells,XGBoost,9,0,3.049709995162853,5.142976099182914,1.7027907371520996,0.7307291645317973,0.8575077287981674,0.7799382317303022
KenyonCells,XGBoost,9,1,2.8270644750691165,5.3326144244233475,1.428703784942627,0.7105120098479394,0.844535343622683,0.8634678973762411
KenyonCells,XGBoost,9,2,2.8043350735720116,5.1699370696396905,1.5039705038070679,0.7277318825037641,0.8695415583600759,0.8437976880098795
KenyonCells,XGBoost,9,3,2.6371174299700573,4.877026849115487,1.4898127317428589,0.7478754455481642,0.8706485435538891,0.8670955903227848
KenyonCells,XGBoost,9,4,2.9523102807090873,5.52129453523083,1.5078539848327637,0.6727236538567541,0.8202720398861079,0.8571050078440712
OpticLobe,XGBoost,0,0,2.602936809149462,4.987823286436852,1.2359189987182617,0.7786775894846847,0.886839632288341,0.8899175988411333
OpticLobe,XGBoost,0,1,2.5275630354914207,4.51508156163782,1.244553565979004,0.81863708446521,0.9063959568902646,0.8853074553007999
OpticLobe,XGBoost,0,2,2.571877902606319,4.78333653669735,1.266795039176941,0.7971739995051195,0.8960572842668992,0.8890839459889452
OpticLobe,XGBoost,0,3,2.505904387510751,4.4077148267622315,1.270224928855896,0.8293527157359533,0.9125427910335792,0.8854329345641891
OpticLobe,XGBoost,0,4,2.462204115204652,4.284648279946285,1.2102813720703125,0.8387488730379509,0.9161653589555309,0.8898645050288817
OpticLobe,XGBoost,1,0,2.654890172512915,4.871869392529946,1.311126708984375,0.7888483163301231,0.8901414692745067,0.8871308884229112
OpticLobe,XGBoost,1,1,2.33995944103526,4.352161141014347,1.241218090057373,0.8314894008239014,0.9126700952866096,0.9021729433963778
OpticLobe,XGBoost,1,2,2.6481817205917917,4.731745629066573,1.2912538051605225,0.8015255844330276,0.8962901205173586,0.8767305293114935
OpticLobe,XGBoost,1,3,2.5078006953491925,4.573130369597569,1.1208782196044922,0.8163040553155824,0.9063039483059807,0.891010219619085
OpticLobe,XGBoost,1,4,2.3367162538642607,4.205894208566011,1.1176562309265137,0.8446221551080838,0.9194373138030376,0.8872737060985294
OpticLobe,XGBoost,2,0,2.4373818944941386,4.641530059842686,1.0934029817581177,0.8083425923743335,0.8995891398494028,0.8964211449445938
OpticLobe,XGBoost,2,1,2.665805074988403,4.634086544469785,1.3552172183990479,0.8089506478199496,0.8994867250016922,0.8716320810369832
OpticLobe,XGBoost,2,2,2.542361587573513,4.5759969189988325,1.2251975536346436,0.8143763965233662,0.9041617507873436,0.8853274936995545
OpticLobe,XGBoost,2,3,2.413626749031919,4.301505333068118,1.2677736282348633,0.8374775593771333,0.9177997922395557,0.899807303643783
OpticLobe,XGBoost,2,4,2.476228979598725,4.560471730833515,1.1572918891906738,0.8173196057559714,0.9079359969843174,0.8873600383344078
OpticLobe,XGBoost,3,0,2.536211889473471,4.841661952476692,1.1990010738372803,0.7914586398887873,0.8920733312599824,0.9013911251926083
OpticLobe,XGBoost,3,1,2.625415884683352,4.724286498123718,1.2499499320983887,0.8014409241598389,0.8965615676262042,0.8704825558109325
OpticLobe,XGBoost,3,2,2.4723522510723037,4.632321069335843,1.1897296905517578,0.8097787380260968,0.9012742507637574,0.8969750179034582
OpticLobe,XGBoost,3,3,2.4578426878380633,4.32890284827848,1.1314011812210083,0.8354006625761901,0.9146235203119639,0.8799531718096923
OpticLobe,XGBoost,3,4,2.564266595241957,4.634543993480185,1.203465461730957,0.8113371362790732,0.9021042387979593,0.8887409574236338
OpticLobe,XGBoost,4,0,2.463369827984484,4.4230840843500925,1.2296199798583984,0.8259581601131024,0.9105931301231243,0.894198944396565
OpticLobe,XGBoost,4,1,2.5728204753798583,4.826650975974018,1.1734542846679688,0.7927430610896429,0.8915105450883933,0.8758637365448186
OpticLobe,XGBoost,4,2,2.4440136349833885,4.619062725067134,1.1446988582611084,0.8108660589423424,0.9025517878213158,0.9090202816092486
OpticLobe,XGBoost,4,3,2.4732553001638804,4.623190483794072,1.161620855331421,0.8122603606484131,0.9051593403743013,0.8815386529752285
OpticLobe,XGBoost,4,4,2.4666505477406777,4.6207297658871544,1.1667194366455078,0.8124601583205459,0.9047030772546067,0.9038758749281568
OpticLobe,XGBoost,5,0,2.3072904196485253,4.3504671102068775,1.1006989479064941,0.8316259904021885,0.9134236589387665,0.9095387655672785
OpticLobe,XGBoost,5,1,2.6256960928838815,4.824838278616516,1.2105965614318848,0.7928987067161881,0.893050587776079,0.8921118755060167
OpticLobe,XGBoost,5,2,2.442186074820841,4.576032168666798,1.166534185409546,0.8143735367331582,0.9047225040867053,0.8911916860738284
OpticLobe,XGBoost,5,3,2.677627368694799,4.848084034640534,1.3015410900115967,0.7935510480934559,0.8928964921223416,0.8728224097658569
OpticLobe,XGBoost,5,4,2.599748840470409,4.526506948553055,1.3297314643859863,0.8200305510160959,0.9056728978589828,0.8823639291146409
OpticLobe,XGBoost,6,0,2.5986548742697884,4.604278358723161,1.4043598175048828,0.8114066312752853,0.9018223033577628,0.8726336760075037
OpticLobe,XGBoost,6,1,2.6833264349095773,4.909159994908465,1.2147040367126465,0.7855966030975375,0.886459748922601,0.8819381346635367
OpticLobe,XGBoost,6,2,2.4117996636701298,4.454421216913044,1.1249138116836548,0.8241087169396383,0.909558075723466,0.8968217398936654
OpticLobe,XGBoost,6,3,2.3760705619076674,4.2393855260215485,1.226369023323059,0.8421377713840686,0.9214055967123136,0.8968100152585419
OpticLobe,XGBoost,6,4,2.6103674393060903,4.682571200603011,1.2319223880767822,0.8074066960025941,0.9007103435574754,0.8808759169634824
OpticLobe,XGBoost,7,0,2.465063362014725,4.634025479550461,1.1786651611328125,0.8089618475049248,0.9024601931162858,0.8996513973295096
OpticLobe,XGBoost,7,1,2.410924832720693,4.302193262476108,1.2061898708343506,0.8353365840991467,0.9161458631106709,0.9038088963988756
OpticLobe,XGBoost,7,2,2.4807199438501994,4.607209249318422,1.1825158596038818,0.8118355274830136,0.9052838200034845,0.9010103717618617
OpticLobe,XGBoost,7,3,2.5675508295087464,4.662079866691634,1.2369139194488525,0.8090886175088958,0.9024910477518264,0.8794036952367033
OpticLobe,XGBoost,7,4,2.511659857538439,4.635445523641854,1.2139911651611328,0.8112637302200929,0.9017445978685095,0.8833427134010708
OpticLobe,XGBoost,8,0,2.5208769941033804,4.475841569504641,1.2774324417114258,0.8217815403553985,0.9070678641934482,0.8717756382286015
OpticLobe,XGBoost,8,1,2.401446250405233,4.564906525202541,1.0586578845977783,0.8146122357822554,0.9045192366735365,0.9106277903964387
OpticLobe,XGBoost,8,2,2.630794399314416,4.660740798174153,1.2909679412841797,0.8074375272692637,0.9027387297187204,0.880856305827714
OpticLobe,XGBoost,8,3,2.3167414168621656,4.148945042352723,1.175642967224121,0.848801400503,0.9219837934222224,0.896664642110811
OpticLobe,XGBoost,8,4,2.7132732344466466,4.894455822191365,1.338747501373291,0.7895828035030833,0.8895649021999901,0.8718599990897086
OpticLobe,XGBoost,9,0,2.386095858784795,4.333283700211043,1.1273696422576904,0.8329534459277966,0.913122806853042,0.8986305230950475
OpticLobe,XGBoost,9,1,2.485399774787106,4.5769103356583525,1.130338191986084,0.8136359680508303,0.9046161434204383,0.8983904609701876
OpticLobe,XGBoost,9,2,2.766490479550805,4.848047522566101,1.3933238983154297,0.7916490480058729,0.8898107082314334,0.8518653730395058
OpticLobe,XGBoost,9,3,2.5791154918985155,4.815708654281733,1.1978693008422852,0.796299163002932,0.8935935595710874,0.9017262783353841
OpticLobe,XGBoost,9,4,2.5271406974504464,4.605693387480629,1.2489252090454102,0.8136787242175949,0.9037132470831534,0.8828490332132902
Monoaminergic,XGBoost,0,0,4.22398422986269,6.894875365429632,2.6633859872817993,0.7158496166356016,0.8574512983997153,0.8070267805893783
Monoaminergic,XGBoost,0,1,4.3321864160895345,6.731673403592483,2.5150145292282104,0.7060986142595979,0.844711659722133,0.8247819711451605
Monoaminergic,XGBoost,0,2,3.9469957116929195,6.936768988674792,1.95096755027771,0.687441358730978,0.839729889704246,0.8209099609862931
Monoaminergic,XGBoost,0,3,4.257820543239281,6.88366685893766,2.360144853591919,0.7135926213835877,0.8609755200311745,0.8787548373603861
Monoaminergic,XGBoost,0,4,4.285125829379431,7.084410867914751,2.3581619262695312,0.6969028641741615,0.8401487838799858,0.7865320324448343
Monoaminergic,XGBoost,1,0,4.276683548788229,7.0004536651864075,2.2940050661563873,0.7070808420727512,0.8546835779792226,0.8124056634439191
Monoaminergic,XGBoost,1,1,3.9634710493683816,6.5536712926844585,2.2185471057891846,0.7214360776268178,0.8531772166286333,0.8221836502405169
Monoaminergic,XGBoost,1,2,4.719420849581559,7.0153795680075035,3.04731635004282,0.680317108984239,0.827398339140049,0.7672136333626097
Monoaminergic,XGBoost,1,3,4.36976181998874,7.0633623817930875,2.1333651542663574,0.6984443358618981,0.8462861848716551,0.8184106766645077
Monoaminergic,XGBoost,1,4,4.757449396504652,7.643276961449584,2.4591658115386963,0.6471959636950502,0.8088208205642258,0.7899823142045671
Monoaminergic,XGBoost,2,0,4.63463426006337,7.235383007055315,2.7372761964797974,0.6870907099353382,0.8350454764455574,0.7888476321796858
Monoaminergic,XGBoost,2,1,4.770794757331411,7.534782631266836,2.2143230736255646,0.6317887826377729,0.8008173154550164,0.786363555207638
Monoaminergic,XGBoost,2,2,5.141290770877774,7.981245629009854,2.8711845874786377,0.5862305705941797,0.7795831627188073,0.7268229729696416
Monoaminergic,XGBoost,2,3,4.009239248681388,6.67766909934234,1.9947285652160645,0.7304779487970475,0.8611258250802618,0.8255723326031809
Monoaminergic,XGBoost,2,4,3.9688520150996696,6.820214805391962,2.3395609855651855,0.719087892812601,0.8489033603506801,0.8705378548109891
Monoaminergic,XGBoost,3,0,4.735296231359244,7.730917723214696,2.5545276403427124,0.6427621156594902,0.8018394211776976,0.7709096247209829
Monoaminergic,XGBoost,3,1,4.546098589524627,7.335310447253138,2.0446496307849884,0.651026413569781,0.8127179145644886,0.7904989833835663
Monoaminergic,XGBoost,3,2,4.526239496221145,7.2529278109221895,2.2266041040420532,0.6583009614925217,0.8204594956893042,0.8139725719537112
Monoaminergic,XGBoost,3,3,3.9812560855042216,6.274634537939054,2.0135490894317627,0.7620304520974684,0.8849122469410771,0.8461958444983905
Monoaminergic,XGBoost,3,4,4.3276589921669375,6.83264692406149,2.4271697998046875,0.7180628472024098,0.8598713014565347,0.8324855988732893
Monoaminergic,XGBoost,4,0,4.218754156902432,6.832804623375825,2.403470039367676,0.720942684816644,0.8537382213647707,0.8531944753479074
Monoaminergic,XGBoost,4,1,4.283936308274667,7.045622478410726,2.3357468843460083,0.6780456504182266,0.8275272908166444,0.8094758436891331
Monoaminergic,XGBoost,4,2,4.226832400622468,6.217770665820934,2.3257685899734497,0.7488770258772626,0.8654953240961722,0.7898772116559664
Monoaminergic,XGBoost,4,3,4.458122088730136,7.516989406870859,2.34806227684021,0.6584672220370654,0.8227393221130241,0.7774575397553882
Monoaminergic,XGBoost,4,4,4.293180520752532,7.03776411438223,2.6571803092956543,0.7008811626479886,0.8471988342831325,0.8124541333507123
Monoaminergic,XGBoost,5,0,4.111192715813716,6.746614033161566,2.55920946598053,0.7279384695715214,0.8606572928387644,0.8059704392592961
Monoaminergic,XGBoost,5,1,4.472216016675035,6.931249612457718,2.60532808303833,0.6884134967937985,0.8339252188358021,0.7972352644715333
Monoaminergic,XGBoost,5,2,3.8379329339414836,6.248907595886845,2.2893874645233154,0.7463556151883449,0.8653135674056397,0.8467504744441031
Monoaminergic,XGBoost,5,3,5.25095344889884,8.722428437523803,2.402775287628174,0.5401466611007393,0.7400058395556363,0.7902269247478619
Monoaminergic,XGBoost,5,4,4.34429486655949,7.512610470832173,2.252351760864258,0.6591556544284313,0.828322064876792,0.8048558013008063
Monoaminergic,XGBoost,6,0,4.532042817622423,7.297901786776842,2.215230107307434,0.6816598364879722,0.8271705142385988,0.8680858288511945
Monoaminergic,XGBoost,6,1,4.395378233715892,6.490545778496672,3.070065975189209,0.7267765356399329,0.8575469882781963,0.767516377318738
Monoaminergic,XGBoost,6,2,4.691541575714946,7.8447527544993045,2.137284964323044,0.6002618781447421,0.7830343796227377,0.7615009132142843
Monoaminergic,XGBoost,6,3,4.154481161160757,6.759891153154586,2.5155863761901855,0.7237998435462938,0.8612010473989438,0.8328184810202277
Monoaminergic,XGBoost,6,4,4.220361298450188,6.567457997397916,1.9454870223999023,0.7395232532846615,0.8623679916010711,0.7982967771146623
Monoaminergic,XGBoost,7,0,4.607830962082371,7.483876881343273,2.3662785291671753,0.6652283486575026,0.8165764547587757,0.776259714626152
Monoaminergic,XGBoost,7,1,4.4533354356388255,7.277089875014768,2.316239356994629,0.6565440564780405,0.8164925224421866,0.8328492981486374
Monoaminergic,XGBoost,7,2,4.979338566189011,7.5533354185681345,3.1896989345550537,0.6294092386672117,0.8055044703276322,0.6741243902898966
Monoaminergic,XGBoost,7,3,4.400942740224352,6.638566708607308,2.3191654682159424,0.7336251847400495,0.8591036385988311,0.8456099075287992
Monoaminergic,XGBoost,7,4,4.263374900707863,7.160929409733942,2.1922435760498047,0.6903200156143954,0.8477828482263006,0.8291675258877457
Monoaminergic,XGBoost,8,0,4.205889226247867,6.692718055841511,2.3966253995895386,0.7322678868224165,0.8583262632348501,0.865870571308893
Monoaminergic,XGBoost,8,1,4.245751478374005,7.0003673841327885,2.1550586223602295,0.6821682901414834,0.8517430544156475,0.7788203613048558
Monoaminergic,XGBoost,8,2,4.136579820762078,6.600204752310407,2.6171783208847046,0.7170355583547365,0.8521126864224033,0.7997826217492169
Monoaminergic,XGBoost,8,3,4.637509905751919,7.18830003749496,2.664215087890625,0.6876820779997224,0.8380665482006618,0.7882744137802268
Monoaminergic,XGBoost,8,4,4.259224566937293,7.286435774277388,1.8673043251037598,0.6793696466769006,0.8359935971068352,0.8354676412244366
Monoaminergic,XGBoost,9,0,4.641289537822207,7.169456843059051,2.6704477071762085,0.692766961659543,0.8464123266631469,0.7576702666879096
Monoaminergic,XGBoost,9,1,3.9130639079213143,6.360467908741693,1.9178391695022583,0.7376182100593798,0.8601712416611502,0.8605058746474963
Monoaminergic,XGBoost,9,2,4.117182066192229,6.755672311595356,2.5125848054885864,0.7035481272163195,0.8422434677748204,0.802539927722447
Monoaminergic,XGBoost,9,3,4.334776517178788,7.216906541217795,2.4270670413970947,0.6851913357560869,0.840135899932849,0.823325934754246
Monoaminergic,XGBoost,9,4,4.901481402656626,7.702721919349677,2.6295595169067383,0.6416868144567554,0.8020932053776149,0.7835958959180582
Glia,XGBoost,0,0,5.454047222100883,8.113033860575733,3.331359386444092,0.8218989421965126,0.9072416685070452,0.9228068791069233
Glia,XGBoost,0,1,5.976269134135378,8.648407172619647,3.668466329574585,0.7979699238687827,0.894267882175498,0.8922113074171518
Glia,XGBoost,0,2,5.513620882402533,7.931997653119644,3.5868444442749023,0.8305715574072969,0.9135850049770742,0.9081830434056957
Glia,XGBoost,0,3,5.493255029923056,7.717111129635362,3.3674726486206055,0.8397965056745915,0.9179602556039624,0.9110581104759572
Glia,XGBoost,0,4,5.4458235709875025,7.815111546109107,3.450031280517578,0.8355357882628751,0.9145445428367496,0.9178523214299168
Glia,XGBoost,1,0,5.438459399613382,8.134699739868857,3.12679386138916,0.8209464333218709,0.9083747581462498,0.9199333655019516
Glia,XGBoost,1,1,5.537475864683281,7.905806172962134,3.726439952850342,0.8311752575153561,0.9130519761961253,0.9099458040436621
Glia,XGBoost,1,2,5.736764765497185,8.053820604734188,3.7988826036453247,0.8253272860737693,0.9094074635429217,0.9033329209488022
Glia,XGBoost,1,3,5.548663459113958,7.973355928214524,3.35829496383667,0.8289808362219213,0.9111880115132067,0.9129163699212518
Glia,XGBoost,1,4,5.879340941771665,8.302234695682168,4.1515583992004395,0.8143944073872214,0.904823555034505,0.9040042819583414
Glia,XGBoost,2,0,5.644823678895887,8.147197011781511,3.463148832321167,0.8203958536946426,0.9062823349268944,0.9089162466712082
Glia,XGBoost,2,1,5.559961373064306,7.676175518733669,4.060093402862549,0.8408401343468399,0.918929476881228,0.9160917043103396
Glia,XGBoost,2,2,5.826095106600345,8.26372007311785,3.758673667907715,0.8161039675444043,0.9067751681688587,0.9014833827337991
Glia,XGBoost,2,3,5.536015446807093,8.088964469255949,3.4659953117370605,0.8239855465102717,0.9079019163885785,0.9067830767290784
Glia,XGBoost,2,4,5.465863689225802,7.932847154331563,3.418267250061035,0.8305431150100404,0.9120807822591726,0.9018964589473242
Glia,XGBoost,3,0,5.816202071976175,8.391093303421183,3.7363834381103516,0.809481557636166,0.9009279413697121,0.901141458820363
Glia,XGBoost,3,1,5.5173957402160685,8.057483754783258,3.3564300537109375,0.8246351096327448,0.9083846908041153,0.9055488099033528
Glia,XGBoost,3,2,5.4496943574781485,7.860167206104042,3.4279932975769043,0.8336262773691345,0.9142329000955121,0.9066315520119316
Glia,XGBoost,3,3,5.654829963670271,7.9684264309939925,3.624821186065674,0.8291922347591008,0.9123369210414957,0.9130673490618726
Glia,XGBoost,3,4,5.517577419344049,7.822335295956346,3.802546501159668,0.8352316090090421,0.9162895741821024,0.911504645120585
Glia,XGBoost,4,0,5.550663343892325,7.916054728890726,3.5441150665283203,0.8304423073620799,0.9124658411775881,0.9183397171575031
Glia,XGBoost,4,1,5.66528291717237,8.157231493284328,3.5593111515045166,0.8202663700726611,0.908347454612568,0.9102405488870092
Glia,XGBoost,4,2,5.550847244534617,7.927003735234848,3.5265660285949707,0.8307848316452109,0.912649519695135,0.9148177531687882
Glia,XGBoost,4,3,5.62844957281091,7.894404795214883,3.809154510498047,0.8323508873186538,0.912798858254618,0.911221477065827
Glia,XGBoost,4,4,5.759820353495187,8.405774465662443,3.464997887611389,0.8097360484795091,0.9008251704031572,0.8962665624744506
Glia,XGBoost,5,0,5.61399718160074,8.055743900443877,3.8003435134887695,0.8244053725050808,0.9088973348380399,0.9117209886120783
Glia,XGBoost,5,1,5.422276678801916,7.799051358296405,3.5820345878601074,0.8357038708687385,0.9160009225565685,0.9187857059223963
Glia,XGBoost,5,2,5.475178942003327,7.882421362468983,3.459409475326538,0.8326828500561737,0.9141584340473554,0.9084320787143859
Glia,XGBoost,5,3,5.496369559861748,7.765287497311697,3.5107654333114624,0.8377900259585376,0.9165851317746778,0.9097351820369807
Glia,XGBoost,5,4,5.713791116287178,8.294021613040211,3.569091796875,0.8147614507471039,0.903426768841624,0.9002157863959243
Glia,XGBoost,6,0,5.718559779058085,8.378995913517238,3.5630836486816406,0.8100305002845113,0.900937714340478,0.9060102269364722
Glia,XGBoost,6,1,5.1641969352923205,7.209623391471777,3.4652396589517593,0.8595994111952496,0.928749255309263,0.9181925795150591
Glia,XGBoost,6,2,5.651013528373728,7.9708020815165535,3.671642303466797,0.8289097677752113,0.9120388849774086,0.9159180829348635
Glia,XGBoost,6,3,6.056262051129097,8.680154060444687,3.784276247024536,0.7973169912157234,0.8942879440041475,0.8923992309284358
Glia,XGBoost,6,4,5.745436171555649,8.265911069492619,3.6680524349212646,0.8160149637860311,0.9042012141184479,0.902125746176878
Glia,XGBoost,7,0,5.620223947830237,8.169521579180792,3.5986013412475586,0.819410219420218,0.9055248678936602,0.8963125743121646
Glia,XGBoost,7,1,5.261616621295731,7.842938007460778,3.0544910430908203,0.8338496213283247,0.9155730755350896,0.9150359912327459
Glia,XGBoost,7,2,5.785630336850508,8.024859606779225,3.95721435546875,0.8265812501221154,0.9101651531114368,0.9014457077971962
Glia,XGBoost,7,3,5.740037376559449,8.107878887523064,3.6017208099365234,0.8231614352528784,0.9078896843515396,0.9046221203014402
Glia,XGBoost,7,4,5.760517183466998,8.261302425905996,3.684676766395569,0.8162200676327885,0.9041859287297569,0.9159478168098151
Glia,XGBoost,8,0,5.253341069215682,7.602735372112902,3.2868614196777344,0.8435989478404353,0.9197714449035065,0.921903830555869
Glia,XGBoost,8,1,5.684213919468912,8.156673286960043,3.675522804260254,0.8202909678828898,0.9072488428753107,0.9084893826618595
Glia,XGBoost,8,2,5.573212255321966,8.147767892941582,3.4230871200561523,0.821228426773243,0.9072022658611822,0.9113256900027996
Glia,XGBoost,8,3,5.639017317104574,7.938221913804185,3.783207893371582,0.8304846826853605,0.9126413542159335,0.8979892378716539
Glia,XGBoost,8,4,5.555913090352343,7.973402273240827,3.445256918668747,0.8288060562366356,0.9108018651280134,0.904627022664334
Glia,XGBoost,9,0,5.448778165961446,7.768345018480415,3.6364569664001465,0.8367109984807237,0.9196886155970161,0.9209822676439487
Glia,XGBoost,9,1,5.526434560388912,7.743140839146,3.8473129272460938,0.8380510680285775,0.9171213106528332,0.904809532785183
Glia,XGBoost,9,2,5.610130216723875,7.850764696423318,3.5298032760620117,0.834024079312245,0.914318038960064,0.916813530372249
Glia,XGBoost,9,3,5.5457460886143135,8.120210007033789,3.3787522315979004,0.8226231253604406,0.9071830329457853,0.8999461423256492
Glia,XGBoost,9,4,5.716033180480991,8.267434993689477,3.508763313293457,0.8159471176425386,0.9042711242040855,0.8998591268429391
Peptidergic,XGBoost,0,0,4.715983274223918,7.171618199105472,3.141986131668091,0.6709029298900844,0.8205967075276512,0.7724128479892226
Peptidergic,XGBoost,0,1,4.3439700197387525,6.47166869994617,2.4935972690582275,0.7320077420704908,0.8642795823554775,0.8119867900050257
Peptidergic,XGBoost,0,2,4.467884393645584,7.322102292083772,2.5897634029388428,0.658817442229049,0.8240500073466296,0.8153174393137401
Peptidergic,XGBoost,0,3,4.242350992659179,6.865830764766249,2.3671627044677734,0.7007066940608173,0.8394159451341097,0.840248225119898
