model,MAE_median,MAE_lo,MAE_hi,RMSE_median,RMSE_lo,RMSE_hi,MedAE_median,MedAE_lo,MedAE_hi,R2_median,R2_lo,R2_hi,Pearson_median,Pearson_lo,Pearson_hi,Spearman_median,Spearman_lo,Spearman_hi
XGBoost,4.329922704128236,4.259224566937293,4.4533354356388255,7.026571841194867,6.863839994402729,7.193181692138423,2.359153389930725,2.306585267186165,2.4431164264678955,0.6915434886369691,0.6821682901414834,0.7098456178215928,0.8434775637484767,0.8349594079713186,0.8517430544156475,0.8064986099243372,0.7903629540657141,0.8209099609862931
