model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
XGBoost,7,3,4.400942740224352,6.638566708607308,2.3191654682159424,0.7336251847400495,0.8591036385988311,0.8456099075287992
XGBoost,7,4,4.263374900707863,7.160929409733942,2.1922435760498047,0.6903200156143954,0.8477828482263006,0.8291675258877457
XGBoost,8,0,4.205889226247867,6.692718055841511,2.3966253995895386,0.7322678868224165,0.8583262632348501,0.865870571308893
XGBoost,8,1,4.245751478374005,7.0003673841327885,2.1550586223602295,0.6821682901414834,0.8517430544156475,0.7788203613048558
XGBoost,8,2,4.136579820762078,6.600204752310407,2.6171783208847046,0.7170355583547365,0.8521126864224033,0.7997826217492169
XGBoost,8,3,4.637509905751919,7.18830003749496,2.664215087890625,0.6876820779997224,0.8380665482006618,0.7882744137802268
XGBoost,8,4,4.259224566937293,7.286435774277388,1.8673043251037598,0.6793696466769006,0.8359935971068352,0.8354676412244366
XGBoost,9,0,4.641289537822207,7.169456843059051,2.6704477071762085,0.692766961659543,0.8464123266631469,0.7576702666879096
XGBoost,9,1,3.9130639079213143,6.360467908741693,1.9178391695022583,0.7376182100593798,0.8601712416611502,0.8605058746474963
XGBoost,9,2,4.117182066192229,6.755672311595356,2.5125848054885864,0.7035481272163195,0.8422434677748204,0.802539927722447
XGBoost,9,3,4.334776517178788,7.216906541217795,2.4270670413970947,0.6851913357560869,0.840135899932849,0.823325934754246
XGBoost,9,4,4.901481402656626,7.702721919349677,2.6295595169067383,0.6416868144567554,0.8020932053776149,0.7835958959180582
