family,model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
OpticLobe,LinearRegression,2,1,4.155031383144191,6.108646718887311,3.000821108664155,0.6680235262563704,0.8173815801029727,0.7399363470893153
OpticLobe,LinearRegression,2,2,4.320196004909161,7.106731992451258,2.906493934110724,0.55228501751262,0.7593640075574899,0.7135497286803851
OpticLobe,LinearRegression,2,3,4.204263424656857,6.187534910979604,3.0608300376799242,0.6637148197566849,0.8148722188342987,0.7312413469552889
OpticLobe,LinearRegression,2,4,4.035322514605609,5.901109102490641,2.7982187366784714,0.6941280213386645,0.8333143390552513,0.7431752576936017
OpticLobe,LinearRegression,3,0,4.113382456885048,6.2192665486995375,2.873067004657919,0.6559024221220184,0.8099103195514513,0.7348319169803429
OpticLobe,LinearRegression,3,1,4.274193147052966,6.195652866354406,3.089527505930455,0.6584994223528666,0.8116977182911735,0.7235978453619512
OpticLobe,LinearRegression,3,2,3.9337017378386876,6.00777742928401,2.673049261920461,0.6800446161166809,0.8248720116003083,0.7633260192985667
OpticLobe,LinearRegression,3,3,4.162715065687492,5.969313763100195,2.997661823703922,0.6870166616315594,0.8294782718453185,0.7229340177147856
OpticLobe,LinearRegression,3,4,4.182045028705043,6.195104788365137,2.9773337283850303,0.662891488722962,0.8155822517070124,0.721494578732584
OpticLobe,LinearRegression,4,0,4.047624935237325,6.235605432691006,2.751088099706873,0.6540920621777953,0.80949936787494,0.7517354045181963
OpticLobe,LinearRegression,4,1,4.21444908898196,6.395889966981582,2.8804018513117846,0.6360688278527176,0.7984159609965339,0.7258399154333425
OpticLobe,LinearRegression,4,2,4.103374471179766,5.879607266477736,3.0276535645646163,0.6935508730120833,0.8329123540669563,0.737608727762155
OpticLobe,LinearRegression,4,3,4.263413937460491,6.31210667956591,3.0220824823745858,0.6500378591850426,0.8077153867878386,0.6880934498751587
OpticLobe,LinearRegression,4,4,4.158651554358214,6.180575973656544,2.9216245145346207,0.6644708143670888,0.8155451549687907,0.7436303410397891
OpticLobe,ElasticNet,0,0,4.1404566320244625,6.310845202761335,2.78533993983458,0.6456941444313825,0.804026771949193,0.7552032250510272
OpticLobe,ElasticNet,0,1,3.9759580136682087,6.017652899407577,2.7947454974386514,0.6778400445110047,0.8239918244251774,0.74729716900346
OpticLobe,ElasticNet,0,2,4.107644764703105,6.004896535057132,2.9224692757447555,0.6803513973265682,0.8281256217324486,0.7181250784568641
OpticLobe,ElasticNet,0,3,4.1421725628087085,6.20092163166194,2.844816741531261,0.6622581409297728,0.81432691528025,0.7487659441829116
OpticLobe,ElasticNet,0,4,4.082331802791898,6.166726794134481,2.8439260356412257,0.6659728095737785,0.8162985546169894,0.7433378836709693
OpticLobe,ElasticNet,1,0,4.211819034231588,6.279057334787558,2.934672785563933,0.6492544481132684,0.8059046732545246,0.7229599252242873
OpticLobe,ElasticNet,1,1,3.960162710134465,5.947652668892101,2.7045900381430577,0.6852914904185634,0.8293165931072577,0.7634451874526187
OpticLobe,ElasticNet,1,2,4.140293086916215,6.327271476694969,2.8664880650548277,0.6451092419223798,0.8031878811290318,0.7494842299144544
OpticLobe,ElasticNet,1,3,4.16768231325834,6.449072270607874,2.8725657694845985,0.6346855156837761,0.7973920382549643,0.7506321331495207
OpticLobe,ElasticNet,1,4,4.043181851030916,6.013448415288151,2.8256255916266353,0.6823714120533693,0.8276415879086869,0.7322794533853517
OpticLobe,ElasticNet,2,0,4.04677413586736,6.043943847057617,2.775426044294743,0.6750293670939791,0.8220883909678658,0.7275623281014089
OpticLobe,ElasticNet,2,1,4.102012228954072,6.11073867331212,2.9290786347087074,0.6677961113803192,0.8175495684988392,0.7489122950210619
OpticLobe,ElasticNet,2,2,4.228405721643128,6.8980871684047775,2.8330624497279118,0.5781878271140871,0.7662456984572296,0.7311489459951092
OpticLobe,ElasticNet,2,3,4.112761569304042,6.153280618202332,2.9415499792375615,0.6674278737975098,0.817082226989312,0.7443154453392387
OpticLobe,ElasticNet,2,4,4.004114302951726,5.911676260166347,2.755912000198885,0.6930315863023795,0.8329712824365307,0.7489853552972207
OpticLobe,ElasticNet,3,0,4.069161464069277,6.228621487914117,2.7824790684913423,0.654866469442558,0.8096038411694972,0.7463283051545091
OpticLobe,ElasticNet,3,1,4.219510551333451,6.194884808305496,3.0345351795327087,0.6585840868798183,0.8125020045182196,0.7347926679952723
OpticLobe,ElasticNet,3,2,3.8987860318527634,6.030108521460826,2.5382884958000336,0.6776616276458891,0.8237264729300646,0.7671186050174258
OpticLobe,ElasticNet,3,3,4.095811032112771,5.92593147577479,2.944458271165959,0.6915493749366157,0.8316213734117321,0.7298923402722888
OpticLobe,ElasticNet,3,4,4.1545726909659395,6.174025142201539,2.9228692769235876,0.6651816964331689,0.8161206713130438,0.7233927600344513
OpticLobe,ElasticNet,4,0,3.979572323030155,6.2089769106307084,2.6453816037494526,0.6570400837914043,0.8105830695115294,0.7675928141571782
OpticLobe,ElasticNet,4,1,4.167268596359451,6.398857916425963,2.831918516552484,0.6357309921684247,0.79781365063222,0.7380920502258288
OpticLobe,ElasticNet,4,2,4.0551963822218475,5.876943944095633,2.983834621583121,0.6938284384780928,0.8333709540407794,0.7450716551319966
OpticLobe,ElasticNet,4,3,4.173899595404522,6.265311602300754,2.8988080694672718,0.6552075441349869,0.8097139956888798,0.7027101341773151
OpticLobe,ElasticNet,4,4,4.083699802332689,6.144618637395402,2.817281213274539,0.6683635391593614,0.8176530068776872,0.7545867759595339
OpticLobe,SVR,0,0,3.5304896996491397,6.000495266947263,1.9986035244056595,0.6796848575821415,0.8265191657965321,0.8067162673157188
OpticLobe,SVR,0,1,3.25658638719355,5.675046008044859,1.8085878743517885,0.7134792611679923,0.8471178604688631,0.8222638493281759
OpticLobe,SVR,0,2,3.4067052015038173,5.671596257299174,1.8245449610780007,0.7148506624133275,0.8476708525580111,0.7950469561204332
OpticLobe,SVR,0,3,3.4598537831698866,5.794932223389967,1.9595388090991221,0.7050359240086124,0.8426929568806761,0.8309404523818344
OpticLobe,SVR,0,4,3.402468185537664,5.618186257400751,1.9781718923427398,0.722754394934596,0.850917473346621,0.8066463279313154
OpticLobe,SVR,1,0,3.477914047709467,5.804153187676636,1.894280674945449,0.700303958242491,0.8384971362098612,0.8125627891488802
OpticLobe,SVR,1,1,3.3664651504243865,5.637644108245526,1.9183376788401745,0.7172434971532287,0.8490744041410343,0.8281672530161039
OpticLobe,SVR,1,2,3.4060550984324376,5.816793143539043,1.8693721793925704,0.7000637260740419,0.8397747612064532,0.8074008895760896
OpticLobe,SVR,1,3,3.365471580343129,5.747476873558343,1.9049515097888872,0.7098471310504267,0.8451726639705788,0.8158318226479319
OpticLobe,SVR,1,4,3.3704937692455217,5.6487195099204905,2.0108622794088458,0.7197327033454561,0.8513459732439024,0.7989737950652706
OpticLobe,SVR,2,0,3.2863279078093397,5.580777974841945,1.827932100002517,0.7229279202651873,0.8545062022381646,0.8036283284447809
OpticLobe,SVR,2,1,3.4795929602146507,5.728410421153299,2.0219533210535694,0.7080654197045961,0.843399113972465,0.8100228133795241
OpticLobe,SVR,2,2,3.3793999515903796,5.759547432964726,1.8624733246932834,0.7059382949269439,0.8411814749366087,0.8039155123353452
OpticLobe,SVR,2,3,3.4414341782351423,5.794112579223018,1.8866613517440314,0.7051193584569124,0.8413607147325965,0.8149375973569971
OpticLobe,SVR,2,4,3.312638762489236,5.6686521588939724,1.8736185743476899,0.7177512538764219,0.8547523908924025,0.8223294786683252
OpticLobe,SVR,3,0,3.4568079536287555,5.932999833195627,1.9113979184350054,0.6868503382145371,0.8312640981436973,0.8183490685101277
OpticLobe,SVR,3,1,3.4668581610991436,5.916949007629424,1.8927499860692834,0.688532353006837,0.8354046132548929,0.8042686593883334
OpticLobe,SVR,3,2,3.329966235226446,5.4994409037711725,1.9143381108954571,0.731898754461211,0.856859883053382,0.818451048143288
OpticLobe,SVR,3,3,3.3645485093704326,5.498979445169061,1.9098734486659055,0.7343947856420219,0.8611934284095022,0.8117113596595937
OpticLobe,SVR,3,4,3.3929885647119495,5.603259472934061,1.9022111270223334,0.7242256483349038,0.8528021420730774,0.8095793119299108
OpticLobe,SVR,4,0,3.345574674941058,5.464741844024018,1.964560142922874,0.7343299632244074,0.8584192126811833,0.8149088467743865
OpticLobe,SVR,4,1,3.357557224741374,5.703464561754105,1.8874925423414162,0.7106024942355453,0.850649979517822,0.8108685103460287
OpticLobe,SVR,4,2,3.3441021274706535,5.589193123963708,1.9406473108042643,0.7230763898336015,0.8542596037451687,0.8129315477458418
OpticLobe,SVR,4,3,3.56861249071781,5.962791553956403,2.017319927787982,0.6877002335339089,0.8319596548711005,0.782939483525725
OpticLobe,SVR,4,4,3.383154057613455,5.691966541249718,2.006320099887155,0.7154247793449897,0.8466306064732358,0.8313086321475796
OpticLobe,RandomForest,0,0,2.828902954068401,5.577382021740079,1.3095893545055972,0.7232650193265021,0.8521506027640686,0.8709805127439298
OpticLobe,RandomForest,0,1,2.683133608963046,4.882678514545794,1.2620174294059687,0.7879034766525707,0.8886131360312681,0.8564039663928283
OpticLobe,RandomForest,0,2,2.695236624453712,5.382340777252232,1.1668807243634234,0.7431946098889296,0.8673117938226345,0.8763325077441663
OpticLobe,RandomForest,0,3,2.6124625126525416,4.961536777674303,1.1726003066272859,0.7837755335760329,0.887078392059157,0.8745668604531046
OpticLobe,RandomForest,0,4,2.5739171927966384,4.583215212497831,1.2871790327545898,0.8154929752696992,0.9045877945965358,0.8799965776189487
OpticLobe,RandomForest,1,0,2.7037876151728972,5.271798131234186,1.2749149489215705,0.7527588139186041,0.8700546781725946,0.8865681340200591
OpticLobe,RandomForest,1,1,2.5724634544856935,4.922562280840534,1.2482692648685045,0.7844243381738806,0.8863074331787544,0.8763257589412707
OpticLobe,RandomForest,1,2,2.7193590170118624,5.143935373015345,1.305292847271534,0.7654406444552013,0.8773630337274283,0.8657056155521055
OpticLobe,RandomForest,1,3,2.670974805134404,5.057154457591431,1.1388662631260607,0.775361163708236,0.8814612703439905,0.871147321422793
OpticLobe,RandomForest,1,4,2.525228691316485,4.6723456574763444,1.1953528691745934,0.8082469270419601,0.9011735809578157,0.8606646153976434
OpticLobe,RandomForest,2,0,2.63784869935752,5.191627235520627,1.198780669816962,0.7602214779724745,0.8721579811178384,0.8802976805886735
OpticLobe,RandomForest,2,1,2.678398271697548,4.952239474306711,1.316920975897606,0.7818171732636301,0.8853255164926579,0.8698319754005108
OpticLobe,RandomForest,2,2,2.6417254334576734,4.957934406110768,1.272603474593815,0.78209695158174,0.8866761886041497,0.8705095088014926
OpticLobe,RandomForest,2,3,2.62485171762065,4.881893988996949,1.2460193986073147,0.7906615071803824,0.8923403541657293,0.8701007997586226
OpticLobe,RandomForest,2,4,2.6432196966677894,5.005003755030119,1.2708480310922177,0.7799703441397201,0.8852473710567413,0.869572228112259
OpticLobe,RandomForest,3,0,2.613343344964139,5.145029642419565,1.267688679245282,0.7645064388361813,0.8766482159314248,0.885544450027133
OpticLobe,RandomForest,3,1,2.7606911195114474,5.188537378489844,1.2218535952155682,0.7604990786764274,0.8729730382731584,0.8575588734013847
OpticLobe,RandomForest,3,2,2.5669233182473654,4.986289747671083,1.1491420163708028,0.7795973687055167,0.8861241599654268,0.8799214635959389
OpticLobe,RandomForest,3,3,2.620022650760968,4.731522775139664,1.3074442717299881,0.8033589094893593,0.8973992414312135,0.8664250869188721
OpticLobe,RandomForest,3,4,2.7207992196563575,5.17519255737542,1.2531715945857353,0.7647522754800153,0.8755406985406626,0.8702151434109414
OpticLobe,RandomForest,4,0,2.6741534931265285,4.996618775202578,1.2839987372042239,0.7778963448385794,0.8837534479042795,0.8780321061032136
OpticLobe,RandomForest,4,1,2.7430139177313224,5.220825577547636,1.2456033848417958,0.7575089817760382,0.87250541083513,0.8504737408911613
OpticLobe,RandomForest,4,2,2.5464562810148044,4.79399016067176,1.1629663165519784,0.7962695102360485,0.8939993168580459,0.8860413477682862
OpticLobe,RandomForest,4,3,2.6890117713071158,5.152594350423284,1.2339561825446337,0.7668022745042998,0.877688108545206,0.8647386839363469
OpticLobe,RandomForest,4,4,2.609697245855648,4.900595894003504,1.2854081632653056,0.7890545375902585,0.8894848081442408,0.8786943430295112
OpticLobe,RandomForest_authors,0,0,4.137858655027875,7.512550479132825,1.88892897337967,0.49791403553321656,0.7059348365121598,0.7150412070150901
OpticLobe,RandomForest_authors,0,1,3.7086958856204797,6.1702221916866025,2.3469438198678296,0.6612971151523777,0.8177237112062646,0.7085565398689706
OpticLobe,RandomForest_authors,0,2,4.002509774303948,7.1210961103864,2.2943070993187753,0.55047334654701,0.7448307116493713,0.7132729152408661
OpticLobe,RandomForest_authors,0,3,3.791673457613946,6.586371701294372,2.1583391392851126,0.6189649934933841,0.7887280755905373,0.7410637690132913
OpticLobe,RandomForest_authors,0,4,3.8338529133034673,6.304279161996318,2.289622963949752,0.6509052831522457,0.8088240784736268,0.718564816613764
OpticLobe,RandomForest_authors,1,0,3.864031689916685,6.753171200929213,2.179952994235551,0.5942871210098475,0.7750864110225848,0.7573529463765495
OpticLobe,RandomForest_authors,1,1,3.8222742728602688,6.584629538893569,2.4935038517047348,0.6142730522148641,0.7854379801660295,0.7181624214178953
OpticLobe,RandomForest_authors,1,2,3.812727372287917,6.796054656322979,1.8043172951561997,0.5905739434050015,0.7699030165113264,0.741132287731833
OpticLobe,RandomForest_authors,1,3,3.9538224161058917,6.7176963297114805,2.1953920430116263,0.6036187161787189,0.7802863383355727,0.7183956978925783
OpticLobe,RandomForest_authors,1,4,3.679143374010563,6.160019611039963,1.5893278053577404,0.6666990175717695,0.8211719648835902,0.7136141169079958
OpticLobe,RandomForest_authors,2,0,3.7845104332941357,6.650084732923377,2.2920184070741025,0.6065789142133134,0.7802948805159864,0.7342385637899205
OpticLobe,RandomForest_authors,2,1,3.7135355205201153,6.311309120162033,2.1491341840079996,0.6456306167682038,0.8100759555624621,0.758823165275005
OpticLobe,RandomForest_authors,2,2,3.8857208544211312,6.570193299014356,1.7309583136819902,0.6173356126996338,0.790205199889648,0.6729860538287189
OpticLobe,RandomForest_authors,2,3,3.8552507684487525,6.593369641787076,1.8878732742215183,0.6181548731530453,0.789539812288236,0.7328304129641687
OpticLobe,RandomForest_authors,2,4,3.8998295911403376,6.807163759540295,2.1713534184366217,0.5929902609684833,0.77117093995017,0.7081744036913853
OpticLobe,RandomForest_authors,3,0,3.7465618062105004,6.438270172166746,2.0834803404093174,0.6312418146141096,0.7985001021242194,0.7254208184543153
OpticLobe,RandomForest_authors,3,1,3.8235891516690024,6.726985606470246,2.146981631685304,0.5974143544588781,0.775323250001694,0.7113419270929365
OpticLobe,RandomForest_authors,3,2,3.7642685151542428,6.583172924053123,1.989413620309303,0.6158221880219303,0.7884918470184294,0.7634229740352181
OpticLobe,RandomForest_authors,3,3,3.843682389996344,6.331788563298881,2.1182771715042312,0.6478520112024468,0.8080816278408889,0.7074616638134594
OpticLobe,RandomForest_authors,3,4,3.872105289518114,6.809927672764476,1.973920246178626,0.5926596774774782,0.7701772821686462,0.7063837404363175
OpticLobe,RandomForest_authors,4,0,3.9142391955497065,6.511885018742412,2.3381059162238778,0.6227608810934957,0.7948338295075409,0.7105113842373536
OpticLobe,RandomForest_authors,4,1,3.768128733871407,6.755533633575939,1.9134585343024284,0.5939901125515252,0.7731596074634095,0.7280458814694399
OpticLobe,RandomForest_authors,4,2,3.759486674628835,6.3995256530057185,2.2787135264426155,0.6369576237582708,0.7999300716326305,0.7209420455426916
OpticLobe,RandomForest_authors,4,3,3.8285001876734017,6.488968797522837,2.2770050101313526,0.6301515730533319,0.7984192430387635,0.6995302053371957
OpticLobe,RandomForest_authors,4,4,3.8231792837484178,6.667782198618314,2.2031211380335987,0.6094872528298267,0.782610890066757,0.7387302934330972
OpticLobe,XGBoost,0,0,2.675234895014809,5.016719473249058,1.3030121326446533,0.7761057666038441,0.8836342267078336,0.8838465385002617
OpticLobe,XGBoost,0,1,2.6858329406543655,4.753226986771022,1.3435983657836914,0.7990007683406617,0.894705790814465,0.8682278533664707
OpticLobe,XGBoost,0,2,2.672225458306229,4.832207156536324,1.2650222778320312,0.7930083430975758,0.8944388741655681,0.8778991261158363
OpticLobe,XGBoost,0,3,2.633888555115428,4.693270646743348,1.2652511596679688,0.8065255579152254,0.8989830970277664,0.8870097153065435
OpticLobe,XGBoost,0,4,2.5322560020133515,4.39739533527164,1.2798500061035156,0.8301508307767296,0.9116867220524509,0.8856552260839952
OpticLobe,XGBoost,1,0,2.71555551986202,4.979751828630115,1.2991833686828613,0.7793933121536033,0.8846718435606151,0.882758514693091
OpticLobe,XGBoost,1,1,2.485899641219518,4.558162687132219,1.2005434036254883,0.8151595861223084,0.9031179322489754,0.8852030509725352
OpticLobe,XGBoost,1,2,2.832533215282694,4.922751107962428,1.4446172714233398,0.7851786162403966,0.8862305550624819,0.862381814710932
OpticLobe,XGBoost,1,3,2.7129923650842724,4.738486726514251,1.3027018308639526,0.8027796428082833,0.8962999555246011,0.8768899952588324
OpticLobe,XGBoost,1,4,2.500507180318924,4.392183473672769,1.2909517288208008,0.8305532079572193,0.9121666293492997,0.8680136009117596
OpticLobe,XGBoost,2,0,2.5931635737197456,4.820248915430351,1.2089258432388306,0.7932991769626686,0.8915476065509251,0.8854973770387714
OpticLobe,XGBoost,2,1,2.6530068781854586,4.599203065772759,1.395599365234375,0.8118161024363723,0.9014883794628504,0.8737518743554025
OpticLobe,XGBoost,2,2,2.593493693609168,4.639572958732524,1.2937660217285156,0.8091826898222747,0.9015965809444417,0.8707358570183074
OpticLobe,XGBoost,2,3,2.5372832463880473,4.409271190545672,1.3219995498657227,0.8292321833725023,0.9118383791097026,0.892882326294418
OpticLobe,XGBoost,2,4,2.6644594537789983,4.685452402078787,1.3207006454467773,0.8071696164991097,0.9009098491277538,0.8710398236066901
OpticLobe,XGBoost,3,0,2.550015142669964,4.8242363540917035,1.2318354845046997,0.7929570586320425,0.8924068246587853,0.8999188498646618
OpticLobe,XGBoost,3,1,2.73409271706042,4.881309539377596,1.3295869827270508,0.7880223925995894,0.8894958454002618,0.8542033406790943
OpticLobe,XGBoost,3,2,2.5047875277925566,4.704342074097446,1.1587629318237305,0.8038178272859964,0.8981165903488157,0.8942087636915337
OpticLobe,XGBoost,3,3,2.5950403847839194,4.428903657114282,1.3466553688049316,0.8277080960175459,0.9103611206606659,0.8684604515676211
OpticLobe,XGBoost,3,4,2.551473101238864,4.532132463989767,1.2395161241292953,0.819582943162976,0.9083572658600514,0.8825400571777969
OpticLobe,XGBoost,4,0,2.6947058885857955,4.6827444948229315,1.4191770553588867,0.8049238397426305,0.8973365241106109,0.8772459643580736
OpticLobe,XGBoost,4,1,2.654626247073975,4.854091431698686,1.2997130155563354,0.7903797696987617,0.8902743516973904,0.8642762593755022
OpticLobe,XGBoost,4,2,2.64784435734324,4.679367188229818,1.3249049186706543,0.8058953214298084,0.899137288358501,0.882882032102339
OpticLobe,XGBoost,4,3,2.7502746021752564,4.861403606851268,1.4251165390014648,0.7924150986733709,0.8905396558724041,0.8598440160369053
OpticLobe,XGBoost,4,4,2.627011256701882,4.6591183619690995,1.3059906959533691,0.8093310867078539,0.900916468828433,0.8856950781074286
Monoaminergic,Dummy,0,0,9.471839464882946,12.93980983537071,8.132107023411372,-0.0008089811453642071,,
Monoaminergic,Dummy,0,1,9.235607580824972,12.422549159962378,8.279264214046822,-0.0008684677198580459,,
Monoaminergic,Dummy,0,2,9.190256410256412,12.411726179124406,8.26923076923077,-0.0006482003311145679,,
Monoaminergic,Dummy,0,3,9.402762994252164,12.863129909920897,8.181969949916528,-8.710069424799904e-05,,
Monoaminergic,Dummy,0,4,9.41289173230552,12.86953706860493,8.1669449081803,-0.0002307490415951463,,
Monoaminergic,Dummy,1,0,9.471839464882944,12.93980983537071,8.132107023411372,-0.000808981145363985,,
Monoaminergic,Dummy,1,1,9.235607580824974,12.42254915996238,8.279264214046822,-0.0008684677198580459,,
Monoaminergic,Dummy,1,2,9.190256410256412,12.411726179124406,8.26923076923077,-0.0006482003311143458,,
Monoaminergic,Dummy,1,3,9.402762994252164,12.863129909920897,8.181969949916528,-8.710069424799904e-05,,
Monoaminergic,Dummy,1,4,9.41289173230552,12.86953706860493,8.1669449081803,-0.0002307490415951463,,
Monoaminergic,Dummy,2,0,9.471839464882946,12.93980983537071,8.132107023411372,-0.0008089811453642071,,
Monoaminergic,Dummy,2,1,9.235607580824974,12.422549159962378,8.279264214046822,-0.0008684677198578239,,
Monoaminergic,Dummy,2,2,9.19025641025641,12.411726179124406,8.26923076923077,-0.0006482003311143458,,
Monoaminergic,Dummy,2,3,9.402762994252166,12.863129909920895,8.181969949916528,-8.7100694247777e-05,,
Monoaminergic,Dummy,2,4,9.41289173230552,12.86953706860493,8.1669449081803,-0.0002307490415951463,,
Monoaminergic,Dummy,3,0,9.471839464882944,12.93980983537071,8.132107023411372,-0.000808981145363985,,
Monoaminergic,Dummy,3,1,9.235607580824974,12.422549159962378,8.279264214046822,-0.000868467719858268,,
Monoaminergic,Dummy,3,2,9.190256410256412,12.411726179124406,8.26923076923077,-0.0006482003311143458,,
Monoaminergic,Dummy,3,3,9.402762994252162,12.863129909920895,8.181969949916528,-8.7100694247777e-05,,
Monoaminergic,Dummy,3,4,9.41289173230552,12.86953706860493,8.1669449081803,-0.0002307490415951463,,
Monoaminergic,Dummy,4,0,9.471839464882946,12.93980983537071,8.132107023411372,-0.0008089811453642071,,
Monoaminergic,Dummy,4,1,9.235607580824972,12.422549159962378,8.279264214046822,-0.0008684677198578239,,
Monoaminergic,Dummy,4,2,9.19025641025641,12.411726179124406,8.26923076923077,-0.0006482003311143458,,
Monoaminergic,Dummy,4,3,9.402762994252164,12.863129909920895,8.181969949916528,-8.7100694247777e-05,,
Monoaminergic,Dummy,4,4,9.41289173230552,12.86953706860493,8.1669449081803,-0.0002307490415951463,,
Monoaminergic,LinearRegression,0,0,5.715329764447568,8.087994577158172,4.057501103055822,0.6089996835280826,0.7829263073556476,0.7040739909914264
Monoaminergic,LinearRegression,0,1,6.3769880354421975,9.221236855944463,4.627811236973173,0.44851473418304144,0.697914942434732,0.6755625381786377
Monoaminergic,LinearRegression,0,2,6.40000453012164,8.9661698052995,4.690289657841227,0.4778070961055322,0.7037070979416422,0.7162746117121567
Monoaminergic,LinearRegression,0,3,6.383801236922476,9.437844807420074,4.026469110303804,0.4616184387858594,0.7014858952560955,0.7128079362484684
Monoaminergic,LinearRegression,0,4,5.849463956277762,8.079767545167957,4.444859634297025,0.60574965338936,0.7819374035901921,0.6755464389792915
Monoaminergic,LinearRegression,1,0,5.5169970131254615,7.408895424279074,4.417332939468777,0.6719029423129441,0.8214931451269456,0.7218032495671828
Monoaminergic,LinearRegression,1,1,5.431621113856818,7.389735598725492,4.065261881648874,0.6458287057005405,0.8071677558904261,0.7411764375779817
Monoaminergic,LinearRegression,1,2,6.5940225476066425,9.970370085077676,4.193354010760757,0.35428688875583747,0.6486256709169929,0.6663891654988947
Monoaminergic,LinearRegression,1,3,6.108651506772924,8.445516776952939,4.127086470402709,0.5688811897069346,0.7560272585265981,0.7082747311044199
Monoaminergic,LinearRegression,1,4,5.497938690752951,8.070296977987054,3.7336927849497314,0.6066733399017659,0.7791344952640656,0.730932734199522
Monoaminergic,LinearRegression,2,0,6.010034191839072,8.618405166613533,4.1300824919732015,0.556034502504966,0.7462237032097725,0.7037158786836132
Monoaminergic,LinearRegression,2,1,5.935874815574864,7.907906067256807,4.527494137643414,0.5944181023438867,0.7713948541046288,0.7044168758869879
Monoaminergic,LinearRegression,2,2,6.190222781488628,8.641764024528447,4.387956333730081,0.5149105234959753,0.7181638475197717,0.6598245800825498
Monoaminergic,LinearRegression,2,3,5.9869363040487125,8.022628128707856,4.265363953788508,0.6109747074662113,0.785112073350572,0.6877522428246569
Monoaminergic,LinearRegression,2,4,5.834799870406552,8.120871936570406,4.094462250890675,0.6017280917354331,0.775950086350753,0.7632798142843802
Monoaminergic,LinearRegression,3,0,6.681852372114179,8.917265042242903,5.058458674734073,0.5247099131301987,0.7368786907983904,0.7159780759973773
Monoaminergic,LinearRegression,3,1,6.121569772977711,9.228594032619503,4.070962764659521,0.4476343765501838,0.6950574290050732,0.6975148894888358
Monoaminergic,LinearRegression,3,2,6.388236169308825,9.539693639092926,4.100757826271266,0.40886604975881935,0.6569347776478474,0.6515328513426726
Monoaminergic,LinearRegression,3,3,5.529110772947621,7.227414000692121,4.505203477019119,0.6842739766942473,0.828071953658065,0.7500948343133736
Monoaminergic,LinearRegression,3,4,5.902424280970013,8.670490501850987,3.8524136483756024,0.5459939033507445,0.7409745220692487,0.7161712573147481
Monoaminergic,LinearRegression,4,0,5.49444836835426,7.740586377242418,3.6804674098758063,0.6418679994607546,0.8028284205090094,0.7547999695473967
Monoaminergic,LinearRegression,4,1,6.318072661064429,8.459770472882978,5.068501566230539,0.5358346479437337,0.7351536381238537,0.697486071174021
Monoaminergic,LinearRegression,4,2,5.662858128350771,7.420839812270148,4.421334079959596,0.6422965237211147,0.812242746942029,0.7187581681700825
Monoaminergic,LinearRegression,4,3,7.051527587679128,10.214408666948227,4.45333199174361,0.3693753055580644,0.6348719922262092,0.6094681248184372
Monoaminergic,LinearRegression,4,4,5.8649964992668195,8.290918798775099,4.151115800368025,0.5848742487189147,0.7673760170922665,0.675421575137002
Monoaminergic,ElasticNet,0,0,5.421188149055098,8.012200760659212,3.62476923117972,0.6162935923027552,0.8031975449885989,0.7468783093514488
Monoaminergic,ElasticNet,0,1,6.165267465014067,8.809086492125576,4.374841382868366,0.49671115211937367,0.7184742092436547,0.6877220658858207
Monoaminergic,ElasticNet,0,2,5.893364927735927,8.392778750788931,3.7103414485531907,0.5424604972563823,0.7366395158618516,0.7461115078966799
Monoaminergic,ElasticNet,0,3,5.978487658999682,8.7919271228146,3.7916379802662172,0.5327894153069821,0.7324376981902415,0.7461236878298109
Monoaminergic,ElasticNet,0,4,5.766935865262246,8.08175996481938,3.9792956682951077,0.6055551901241878,0.7932964049689585,0.6999811911755454
Monoaminergic,ElasticNet,1,0,5.1433309620278465,7.160975186888011,4.054120075873642,0.6934934612148047,0.835453585665157,0.7472760119646483
Monoaminergic,ElasticNet,1,1,5.059937378725436,7.106031240334845,3.784610468549129,0.6725011465980494,0.8248013329091427,0.7871056268141198
Monoaminergic,ElasticNet,1,2,6.34651930784736,8.894074702417145,4.535213549501737,0.48617102270706525,0.7038534134573657,0.6896668792180329
Monoaminergic,ElasticNet,1,3,5.88387960713923,8.36167283053595,3.987360428100075,0.577398673687384,0.7645387182629315,0.7351102769531028
Monoaminergic,ElasticNet,1,4,5.394726841440829,7.962856099796635,3.47457560921229,0.6170764414959865,0.8004792855062335,0.7524717469944463
Monoaminergic,ElasticNet,2,0,5.7344387817224165,8.3714176976095,3.8834083946074784,0.581116330012256,0.7636311708625954,0.7261113946169554
Monoaminergic,ElasticNet,2,1,5.67643448124607,7.758646094151481,3.8787981345801095,0.609584147577895,0.7823650442657467,0.723183002265471
Monoaminergic,ElasticNet,2,2,5.916519006187237,8.380049454496657,4.26169528463736,0.5438473416689107,0.7457311027735968,0.7154659700518168
Monoaminergic,ElasticNet,2,3,5.603967431477402,7.742249268770253,3.747562242711374,0.6376912575763227,0.80281655002798,0.7239591066007857
Monoaminergic,ElasticNet,2,4,5.615168074393761,7.879194171871554,3.837274676584392,0.6250805617830593,0.7936009727040917,0.7735645551764834
Monoaminergic,ElasticNet,3,0,6.256576942252482,8.477294494271186,4.807822077734041,0.5704537350764047,0.7581176534763622,0.736975334326846
Monoaminergic,ElasticNet,3,1,5.855017972998349,8.456524709422,4.314112172740117,0.5361907526231813,0.7346710034061984,0.7382027477180263
