model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
LinearRegression,0,4,7.782694390935374,12.494447543658092,5.036454854910897,0.08385306677415649,0.5320125834875842,0.6189834476889021
LinearRegression,1,0,7.636650827638436,12.57989531341124,5.669828141460556,0.06095210173698662,0.5421303124255137,0.6989561603864138
LinearRegression,1,1,7.939135317566726,12.952215553497044,4.093594612459633,0.005839324800347545,0.4879580728515103,0.7263969424811255
LinearRegression,1,2,7.736081787867083,11.925430666727772,5.517347724827522,0.14103447715644168,0.5067493244377055,0.6434344049257062
LinearRegression,1,3,7.322212270635309,10.861437737774985,5.368297971941097,0.3634926248764061,0.6328006011231555,0.7177454839425087
LinearRegression,1,4,7.297551664561435,10.65985764466627,5.101645454557435,0.3331412929226566,0.6254661468406014,0.6696952650698175
LinearRegression,2,0,6.290555479544668,8.819389190107625,4.60075868417411,0.5384585534603707,0.734760189409766,0.706829989026047
LinearRegression,2,1,7.893197460175173,11.468839105931638,5.967326966531147,0.22051569735408627,0.5865316987555322,0.6712509302792651
LinearRegression,2,2,7.424692354734445,9.958960298798123,5.652620999648802,0.4009603196290006,0.6340760174642478,0.6401994074045325
LinearRegression,2,3,8.364563861056142,13.969783878270789,4.633574770714198,-0.05295104718544974,0.4985723820259374,0.6509945818167009
LinearRegression,2,4,7.1077514094927725,11.622945556286464,4.662551170157755,0.2072003987446145,0.5914503850007278,0.6827665688338719
LinearRegression,3,0,7.183199881092475,12.246578266487672,3.302612668705798,0.11005490108725302,0.595341856705119,0.7412116666438523
LinearRegression,3,1,7.230198214433903,10.227075371663593,4.862184898716325,0.38017174937090614,0.6391687661576624,0.6887838810409036
LinearRegression,3,2,7.979223728056191,11.951321786112834,5.819118187823793,0.13730065461771834,0.4756710663520839,0.5783823459284976
LinearRegression,3,3,7.330742582730854,10.641331698388761,4.498753152566422,0.38902875975022533,0.6483105922828483,0.6466156698262491
LinearRegression,3,4,8.136869883948108,12.348807056228898,4.318721292376836,0.10508656889765033,0.4874003546726706,0.6731391355059698
LinearRegression,4,0,8.027115407908992,11.948108452590716,5.583135153538251,0.15290522496364456,0.5786624790506583,0.5812944192054801
LinearRegression,4,1,6.033857096113648,8.854149745155759,3.622388920215304,0.5354182144544346,0.7323891351354594,0.8139874041250735
LinearRegression,4,2,8.612478743331982,14.193332232672743,5.718563198398368,-0.21673591146963567,0.4430906460230211,0.5825856420274377
LinearRegression,4,3,6.4517751206727585,9.347607212678918,4.590790730116904,0.5285564306715033,0.7272302229219005,0.757133687273709
LinearRegression,4,4,7.483609528054966,10.6402801523711,4.844310256231145,0.33558849870862484,0.6010045964280881,0.7080509594481793
ElasticNet,0,0,6.840463933426875,10.60419045660704,4.113830940526933,0.33274977411351936,0.5917585154638454,0.7512714908357286
ElasticNet,0,1,7.734274719221761,11.246957688117972,5.349091169841209,0.2503844688755318,0.5445900387364793,0.5685473197947766
ElasticNet,0,2,6.622109482445246,10.056337891623954,4.082470326547805,0.3891883620585854,0.6336921285349953,0.6243765283723969
ElasticNet,0,3,6.679796599778515,9.87480547574111,3.995771075188621,0.47387867577836407,0.6939786784080875,0.7719757784172255
ElasticNet,0,4,7.487565385934933,11.252495673772176,4.685007750264665,0.25693171535191206,0.5635191473388017,0.6479977810439626
ElasticNet,1,0,7.266105376157343,11.403057639017455,5.023861092340962,0.22842822895198445,0.5623906266499834,0.712103968586556
ElasticNet,1,1,7.734799653553296,11.552436111771922,4.663106110887515,0.20911087426165642,0.5178644968014835,0.7380077464358665
ElasticNet,1,2,7.42907303442361,11.307629475419565,4.592209960481204,0.22772722065187356,0.5317010892702261,0.6721642638637496
ElasticNet,1,3,7.044170096665493,10.659566248587414,5.1153016973416445,0.3869330951730071,0.6324977437723853,0.7313993276112293
ElasticNet,1,4,6.686454980536822,9.613917871148411,4.747124580411366,0.4575848245139086,0.6842488588657307,0.7071267258487008
ElasticNet,2,0,6.074549830896974,8.744643687595817,3.9981267742588775,0.5462486528438091,0.7489990562866107,0.7414981806240005
ElasticNet,2,1,7.624455407751445,10.96900132287964,5.859353168089562,0.2869784907027021,0.5981824836200953,0.687722564408843
ElasticNet,2,2,7.312024216343477,9.954218512630113,5.8412826461658565,0.4015306285274336,0.6413135493609111,0.6737377490526198
ElasticNet,2,3,8.038768309202851,12.774428857791909,4.167595691333064,0.11953562138502472,0.5151788260122373,0.6836383804992907
ElasticNet,2,4,6.761540586782503,10.590872232215215,4.08253902643742,0.34174453478072575,0.606346459422866,0.6965310477975354
ElasticNet,3,0,6.864262382661602,11.495830151395275,3.4468383871841244,0.21582251645466533,0.6092533913354012,0.7599305800135463
ElasticNet,3,1,6.806248553399594,9.777382752727066,4.988773026197771,0.43348203440255295,0.662145001610087,0.7148073648590254
ElasticNet,3,2,7.812199303597815,11.61704901766495,5.958434425163299,0.1848843481159954,0.4834470370625635,0.577799166103252
ElasticNet,3,3,7.049241789353046,10.259401837140986,4.8945300171692745,0.4320986683056719,0.6615262016079062,0.668719273315741
ElasticNet,3,4,7.902640742226211,11.666531561928867,4.537059216653478,0.2012432584945787,0.5071324902200232,0.6821174047580477
ElasticNet,4,0,7.436411221941153,10.79148288577604,5.226625375636857,0.3089715250307359,0.6002134543029606,0.6193477204207424
ElasticNet,4,1,6.146165502675915,9.03946715042156,3.931392016219,0.5157672984633801,0.7241265230229318,0.8045735255986972
ElasticNet,4,2,8.45079513958713,13.4458787621598,5.638669592629773,-0.09195809174365799,0.4450068404178187,0.5995198637454188
ElasticNet,4,3,6.160428991115119,9.157852120630707,4.3291488493191626,0.5475026305411027,0.745875961809356,0.7701053888735652
ElasticNet,4,4,7.479047846489471,10.536570628184931,5.166178405884892,0.34847725566366616,0.5995074423299449,0.7165120979957872
SVR,0,0,6.435699202630927,9.85420794304938,2.9222023170812506,0.423794849566413,0.6522234954979482,0.76279571981503
SVR,0,1,7.837085808293545,10.903288593158548,4.776371127176837,0.2954959921394871,0.5902079658810683,0.4380478267166251
SVR,0,2,6.132291247528585,9.373147780042574,2.974557183933854,0.46936179222001106,0.6853552987158049,0.702324563882584
SVR,0,3,6.953661803012149,10.527845225210964,3.397893742576805,0.401990904840956,0.6341529056895807,0.724401870259653
SVR,0,4,7.821879266006539,10.968383654813216,5.1785746772619525,0.2939811737154082,0.5509181209522936,0.5450557625115601
SVR,1,0,7.708671677179847,11.015063721927634,4.692225122086011,0.28004107689725033,0.5702833312469128,0.6531988165938285
SVR,1,1,7.359777573232575,10.796467650931021,3.695252185001646,0.3092326067253057,0.5747407367266826,0.6571248059065408
SVR,1,2,7.348990455773642,11.238620600449634,4.00625047673593,0.23712460210630015,0.5117979161451622,0.6300872893026321
SVR,1,3,6.742077234799104,9.990052203645655,4.6014944778564555,0.4615265169372591,0.6814691121370036,0.7404212065865321
SVR,1,4,6.5774974549504295,9.795194700960733,3.710025218374996,0.43693677692107025,0.663949873220989,0.6270924972462322
SVR,2,0,5.849852102261114,8.483752392400485,3.8158597075581184,0.5729195808673067,0.7570501855904905,0.7370943546328312
SVR,2,1,6.880232804290724,9.99433339697165,3.852041394823054,0.4080621386896447,0.6536935030042075,0.7144359040378044
SVR,2,2,7.833957071792677,10.642393570289334,5.948535397173596,0.3159210603683493,0.5727943136028453,0.6123828300796097
SVR,2,3,7.605456402015426,11.235142514192505,3.6407506806589662,0.31893905367476705,0.5814465752766578,0.6082616818897786
SVR,2,4,6.875339771537107,10.036275784962692,4.432675751259929,0.4088792705919394,0.6487824720515345,0.6486689506816792
SVR,3,0,6.251590500624028,9.541853487652624,3.412220316991757,0.45974452277739297,0.6869441764575592,0.727480218854519
SVR,3,1,8.06857984221995,11.19688119345485,5.165000105812425,0.2570448566750033,0.530074241721197,0.5486900856089257
SVR,3,2,7.527930977818877,11.504499143718345,3.5373068698417853,0.20060206681088266,0.48285257148237887,0.5465385267915013
SVR,3,3,7.20940376657955,10.38780043249816,4.353456083739717,0.417794905781548,0.6466826772240886,0.6989425678830056
SVR,3,4,7.566761500145881,11.020178783316874,4.547503092627613,0.2872974764882752,0.559429366051908,0.708216001162372
SVR,4,0,6.974007890919835,9.891701644858056,4.401909091357165,0.41940176912025207,0.6476597690189295,0.632368189074152
SVR,4,1,6.388858375662684,9.599800247921529,3.806071353858126,0.4538740085410403,0.6737827924428076,0.7578013016237939
SVR,4,2,7.2368768134126835,10.4657613666133,4.1397791660005225,0.338439990290766,0.5960326379333571,0.5989146771343149
SVR,4,3,5.514498263583815,9.00512793016969,2.6771315622179674,0.5624692509449536,0.7686092415389179,0.7719207669600591
SVR,4,4,7.812711346992075,11.358537541794155,4.219215400093288,0.24286059124181636,0.526071792537661,0.6536312048884035
RandomForest,0,0,5.368128669513941,8.392075202815725,2.7299326137481574,0.5820999482686744,0.7914239265878681,0.8173288807032711
RandomForest,0,1,5.076943426657873,7.630496495400988,2.9598867111481795,0.6549563431789931,0.8302752622172992,0.7797387164084831
RandomForest,0,2,4.517419926510112,8.187260107070506,2.479943713770986,0.5951400986814432,0.7968705180698841,0.8403511247859983
RandomForest,0,3,5.499584171758274,9.610861763177223,2.9440095965072444,0.5016281915413944,0.7357869593037836,0.791086758636861
RandomForest,0,4,6.654188400884239,9.2683085333466,4.6280300774433005,0.4958822592374639,0.7167439522456183,0.6995788181196256
RandomForest,1,0,4.962680830007514,7.2083219679897415,2.80128805620609,0.6916797536908941,0.8558062458974004,0.7853242079578079
RandomForest,1,1,6.288865632035762,9.403810074754796,3.5172040397424107,0.4759458651725097,0.7212126099641549,0.7689875789257108
RandomForest,1,2,5.6592824476757135,9.230819849324897,2.6411054207205034,0.48535454777793763,0.720304749439273,0.7883490898027764
RandomForest,1,3,5.730100373482727,9.705773155318926,2.927380952380952,0.4917363164997899,0.7123066750722806,0.732950650703324
RandomForest,1,4,4.925880129766326,8.050330931612908,2.7775526449896177,0.6196718391494235,0.8091155539161112,0.8270350326001035
RandomForest,2,0,4.962956783766084,7.701504950469609,2.509560939080547,0.6480468238728677,0.8288022626018521,0.8504159395959616
RandomForest,2,1,5.679774130535749,8.662329048672447,3.5815306122448973,0.5553300237701342,0.7576624871906305,0.7647210860648278
RandomForest,2,2,5.7985662932755435,9.059535253772895,3.854750246366099,0.5042765911091429,0.7411407448034341,0.7026106520987422
RandomForest,2,3,6.062132811109134,9.659520186622501,3.8722627737226283,0.49656904612840835,0.7127024195562226,0.7754855093844469
RandomForest,2,4,5.981904270056183,9.051775908644608,3.045327994998982,0.5191621976678138,0.7632417463883088,0.8113560697518057
RandomForest,3,0,4.958032600185066,7.858548934300491,2.6578582105487936,0.6335468876741361,0.809907955168013,0.869283415770177
RandomForest,3,1,4.599047710416768,7.176642462144874,2.1681438387656025,0.6947813450347311,0.8687663745457235,0.8253859447534024
RandomForest,3,2,6.086286343305736,10.112681114630593,3.3361617680109044,0.3823247291091274,0.6187813115288926,0.6987044476088895
RandomForest,3,3,5.698386785377092,8.796668236915137,3.015206515182936,0.5824915859959906,0.8045164169971936,0.7925610656889226
RandomForest,3,4,5.452802085272761,8.84556099637589,2.8740458015267176,0.5408212523248708,0.7587886412328448,0.8066116473040192
RandomForest,4,0,5.314625028066287,8.733152890584451,2.4256308100929616,0.5474403626801987,0.7694619804848135,0.7364045987546962
RandomForest,4,1,5.824424298090598,9.489902043403513,2.5911752005674735,0.4663065010454386,0.7047741376112653,0.7769899063314465
RandomForest,4,2,5.250690542702738,8.10333341252161,3.4305598455598454,0.6033979035250734,0.7909626751511827,0.7788091481331926
RandomForest,4,3,5.0689906093204495,7.977520740537328,3.177690193389216,0.6566281486094174,0.8720713692245055,0.8450860049914787
RandomForest,4,4,5.75132696685268,9.646040251191321,3.10130102343644,0.45395409353760663,0.6743046556823835,0.7613484303514456
RandomForest_authors,0,0,7.111331788125622,10.686861520259306,4.316995500062967,0.3223053539042319,0.5947332687184834,0.599470159294359
RandomForest_authors,0,1,6.094153860011227,8.779975204349217,3.8294946026965313,0.5431695624261006,0.7907270567804274,0.6278462360800964
RandomForest_authors,0,2,6.293610780864701,10.379562497265672,4.072345056377668,0.34929269046803046,0.6123895368247433,0.63599261091027
RandomForest_authors,0,3,6.578461260090312,10.323554027037979,4.275008602548506,0.4249742725708914,0.6970325203270825,0.7513173302760164
RandomForest_authors,0,4,7.230475534870977,10.349336136223137,4.330312818526233,0.37142659605729,0.6398340507371079,0.6580809263906409
RandomForest_authors,1,0,6.759708049413475,9.650523214003776,4.221859768811417,0.44736878714214645,0.7388607430654887,0.6979089307638601
RandomForest_authors,1,1,7.15821069538091,10.144163333794223,4.666068893217918,0.3901810441782295,0.6378531962427842,0.5290955254110722
RandomForest_authors,1,2,6.532285853022312,9.834822172338994,3.5135218109374393,0.4158012650723838,0.6666166202924779,0.7041411278730063
RandomForest_authors,1,3,6.302565678355576,10.626696113643554,3.7177792036342385,0.3907082059828568,0.6271163349820015,0.6295471185409297
RandomForest_authors,1,4,6.006270047390815,9.4057253951061,3.0827882771158945,0.48082280664186916,0.7273442786842877,0.6701286622289359
RandomForest_authors,2,0,6.001561886656916,8.47636706024911,4.267666611234141,0.5736628269516935,0.8041012772824541,0.7515175637834567
RandomForest_authors,2,1,6.218372389736962,8.95467392878287,4.322423609428476,0.5248092195159305,0.749388172798036,0.5911309100385314
RandomForest_authors,2,2,6.4113733332432945,9.827903635191106,4.237636564257384,0.4166229126687804,0.7026764703244934,0.6167839931034781
RandomForest_authors,2,3,6.626783169583549,10.72956738669027,3.8687022657317813,0.37885466266444223,0.6269345507532789,0.6574473132056127
RandomForest_authors,2,4,6.26567721029485,9.711032138836492,3.415382323961846,0.4465711450005686,0.684215248644807,0.6934349059643189
RandomForest_authors,3,0,6.163953104375181,8.98666950377063,4.139377737013226,0.5207840864683124,0.7362434183363988,0.7101469025627185
RandomForest_authors,3,1,6.182205920822882,9.15865015373227,4.040188922673536,0.5029141584446163,0.785406436299049,0.7164866404690162
RandomForest_authors,3,2,6.731761398611747,10.668440043644502,3.936268012034361,0.31256849730337666,0.5618016877803851,0.5148910942824402
RandomForest_authors,3,3,6.7488954688413445,9.770028979109389,3.986195109868264,0.48498425085960484,0.7436086912567573,0.6108887437552492
