model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
XGBoost,3,1,4.563907133662198,7.168332625519173,2.390584945678711,0.6954877613763615,0.8415119158532742,0.8092645451124044
XGBoost,3,2,5.801208314372272,9.203308152814499,2.9724504947662354,0.48841769280751557,0.6994388834029256,0.6852142878777363
XGBoost,3,3,5.745018353549446,8.43731057791277,3.6382569074630737,0.6159065706741769,0.8311988630394647,0.7929461458890881
XGBoost,3,4,5.818341721303579,8.946768848786597,4.271774530410767,0.5302536114350818,0.7320782399335052,0.8193880998425126
XGBoost,4,0,4.709165757230247,7.82678426769508,2.1773643493652344,0.6365033458610898,0.8157210573690247,0.772208234644349
XGBoost,4,1,5.627777677702617,8.653858494027086,2.9956231117248535,0.5561992495188179,0.7801328653327806,0.7696349820712677
XGBoost,4,2,5.457115516066551,8.36926175514353,3.47762131690979,0.576940072344823,0.7629181298524164,0.7634484116040817
XGBoost,4,3,5.034585042743058,7.339722739310756,3.842031955718994,0.7093380951700325,0.8638007277692807,0.8368782955822396
XGBoost,4,4,6.079353843452182,9.809392436592457,3.4536397457122803,0.435303319561709,0.6633513881343547,0.7306836798544591
XGBoost,5,0,5.313064902802054,8.152965022761634,3.4857139587402344,0.6055746230793293,0.7838716319001243,0.8171166481253835
XGBoost,5,1,5.3602546300649285,9.630126224724673,2.285318374633789,0.4504181108621086,0.6785326866939263,0.7528767924510334
XGBoost,5,2,6.351402996153366,9.580852413937121,4.032127141952515,0.44558382875865277,0.6706856926822112,0.6953043991937783
XGBoost,5,3,5.048856001438164,8.312416578749573,2.577769160270691,0.6271935600255953,0.7982218231438651,0.8136744629494179
XGBoost,5,4,5.448308307041482,8.130613494847672,3.3035824298858643,0.6120483091719473,0.8069539405547425,0.7132772803976121
XGBoost,6,0,4.767037408942559,7.660258073643917,2.6704249382019043,0.6518066332088384,0.8478070843762917,0.8484633998793949
XGBoost,6,1,5.342571136485561,8.722601374881771,2.3624331951141357,0.54912048470354,0.7563738750223862,0.7960511530432519
XGBoost,6,2,5.39350904851425,8.866134922640864,2.912111759185791,0.5252157968212918,0.7251605562277335,0.7521259202799734
XGBoost,6,3,6.0950301378147635,9.156677640781998,3.322871446609497,0.5476186872225777,0.7409870150383652,0.7241598198481205
XGBoost,6,4,5.166468288227007,8.05116992592105,3.2138222455978394,0.619592560473152,0.8039839063736276,0.7894825412308121
XGBoost,7,0,5.156458200460457,9.111551447420766,2.8874034881591797,0.5073728374558777,0.7337613325573398,0.8016236699395825
XGBoost,7,1,5.431502398058592,8.716584035801842,2.775250196456909,0.5497423540264019,0.7576150222613358,0.8385038183256696
XGBoost,7,2,5.8082953237406,8.740745315245713,3.2192134857177734,0.5385501373431616,0.7418638586348056,0.7573855421001131
XGBoost,7,3,4.88261827831043,8.329199020395397,2.403731107711792,0.6256866773563869,0.8232310078573248,0.7326205819603251
XGBoost,7,4,5.2550583229650085,8.546400471975163,2.68829607963562,0.5713552639381753,0.7849501230157246,0.8106738973331429
XGBoost,8,0,4.511806677263904,6.631247762487916,2.73258113861084,0.739069888207665,0.8861366028212077,0.8289486143426221
XGBoost,8,1,5.210309104836849,7.9575798478157145,3.313265323638916,0.6247415644663892,0.8307373317161985,0.8171289013559723
XGBoost,8,2,4.7581145338168955,8.196388976426546,1.9488632678985596,0.5942367504094614,0.7797757319370026,0.799154421659214
XGBoost,8,3,5.164953690930838,9.001373020725284,2.30444598197937,0.5628340532738586,0.7610136338202365,0.8566384109964396
XGBoost,8,4,5.8851490387829335,9.00672965174709,3.132418394088745,0.5239360780470432,0.7405534833463793,0.7298474685025497
XGBoost,9,0,5.784924721681928,9.44649901472105,3.5817527770996094,0.47048842497559684,0.6880330507129133,0.7325101309504571
XGBoost,9,1,5.035585661968553,8.50151549387424,2.412242889404297,0.5716871000113467,0.7852317896689189,0.8009119832180889
XGBoost,9,2,5.4924246606576,7.933142719499274,3.6793512105941772,0.6198822729142572,0.7898368956202755,0.7787431277756175
XGBoost,9,3,6.063073990911972,9.203021932924788,3.575406074523926,0.5430278633668179,0.7689103158777075,0.7263712804262129
XGBoost,9,4,5.817686265198196,8.894910467863157,3.3380990028381348,0.5356834347588065,0.744564325620721,0.8034230646896143
