model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
RandomForest_authors,0,1,4.082388926960061,6.638241704736327,2.866636142704878,0.5514030590029393,0.748976632270985,0.5566912221942768
RandomForest_authors,0,2,4.0863301649241865,6.697928141077079,3.0583097621800657,0.543009425380654,0.7370155699293786,0.5540905657394206
RandomForest_authors,0,3,4.312609241001365,7.0757356894636265,2.5999745716081133,0.4693012628858074,0.6853367315424359,0.6489045442652216
RandomForest_authors,0,4,4.068470312138059,6.640008616549399,2.725543169271328,0.5266634150701858,0.7271961637673952,0.601329436438573
RandomForest_authors,1,0,4.129684587129864,6.5696749946170945,2.459966950021595,0.5606121168403153,0.7513278441884258,0.6586455949914364
RandomForest_authors,1,1,3.840657663500081,6.125182979496092,2.8913741046880954,0.6180660019885553,0.791280593201763,0.6036834889219901
RandomForest_authors,1,2,4.185867149040468,6.711905674146725,2.3863795238487358,0.5411000988848287,0.7465817427401554,0.6300885378442566
RandomForest_authors,1,3,3.8650554626341846,6.153252776140668,2.647624015571666,0.5986582284071388,0.774223821747765,0.666462479816756
RandomForest_authors,1,4,4.249315642001564,6.996683561007948,3.2225146951989387,0.4744461133014187,0.6895614878698507,0.5271827354682057
RandomForest_authors,2,0,4.270839462694933,7.380583580803997,2.940364092602434,0.44544872107431777,0.668459053428874,0.542601462003585
RandomForest_authors,2,1,4.21050434340874,6.953242818891605,2.2067254700614045,0.507818849877431,0.7130152624631743,0.6685200913069032
RandomForest_authors,2,2,4.165637617788367,6.483921476870939,2.4232029686453145,0.5717456642764143,0.7621647176187353,0.6790902395627896
RandomForest_authors,2,3,4.306518709558853,7.222962099053346,2.924202481378825,0.4469867680769011,0.669239383070255,0.49986207567998736
RandomForest_authors,2,4,4.149196538986931,6.6603585318097265,3.093085458003728,0.5237576598823035,0.72569374767478,0.583620487433084
RandomForest_authors,3,0,3.9370896152017654,6.39813275124832,2.8750926752033794,0.5832584532447982,0.7652158480710634,0.5884359753678611
RandomForest_authors,3,1,4.064626832168645,6.374847800372637,2.840262557530236,0.586295899229509,0.7723342069539005,0.6353997510782184
RandomForest_authors,3,2,4.27702458164218,7.157476845161148,2.7038756295626003,0.47814941029372515,0.6929659179448082,0.6497144178865234
RandomForest_authors,3,3,4.077662168720597,6.334091876423603,2.966441453859311,0.5747213625003931,0.7646743321806876,0.5706060854214688
RandomForest_authors,3,4,4.057842382434398,6.578104473335292,2.004017639712355,0.535448014595183,0.7335498034048489,0.6647995651615812
RandomForest_authors,4,0,4.2430699049009295,7.260299999011292,2.9702295917562047,0.4633768078253673,0.680728746165585,0.6686314463701202
RandomForest_authors,4,1,4.201853629504645,7.129089869868126,2.499255425829868,0.4826096028222775,0.6958160130464283,0.6061659214421262
RandomForest_authors,4,2,4.358486802130615,7.198248082390376,2.55797947613567,0.47218722740412156,0.6871782549244829,0.6477892498699562
RandomForest_authors,4,3,3.9217443399488046,5.985786651270313,2.4222641555314706,0.6202066837321335,0.8025092914386437,0.6523072858149835
RandomForest_authors,4,4,4.2391963108018,6.689542397137032,3.0712853200224606,0.519574989486578,0.7211241624581797,0.5072195883078277
XGBoost,0,0,2.930685549024993,4.926121246898367,1.5976805686950684,0.7529581677925548,0.8727534822889029,0.8334049582838742
XGBoost,0,1,2.8178080380342805,5.1097354819199605,1.545125961303711,0.7342048685824409,0.8636915441489343,0.8311421926502781
XGBoost,0,2,2.796470393724903,5.134044168742044,1.4503154754638672,0.7314992665487692,0.8561317535537726,0.8742420592520622
XGBoost,0,3,3.058253098385675,5.2754223860167215,1.6354084014892578,0.7050018267815178,0.8409848685665866,0.8114790486129023
XGBoost,0,4,2.8114251467153677,4.966481639731588,1.6072101593017578,0.7351923935696274,0.8636957160159497,0.8283337832184209
XGBoost,1,0,2.8220076221347736,5.091715249232896,1.6126303672790527,0.7360701433875063,0.8608158463375797,0.8422472947486622
XGBoost,1,1,2.9961202623518672,5.141553398217421,1.7434808015823364,0.7308843922274944,0.8602669179572355,0.8036867293689564
XGBoost,1,2,2.873845742805044,5.079118367158162,1.4036082029342651,0.73721356503891,0.8648206492106965,0.8564871451165361
XGBoost,1,3,2.8435431366581674,5.202590855140049,1.5903425216674805,0.7130909831815895,0.8452576704473127,0.8352989971316581
XGBoost,1,4,3.1327328795638794,5.472385485121169,1.7187800407409668,0.6784961693569669,0.8250284673175382,0.8135960995790527
XGBoost,2,0,2.938757833375252,5.701091008538462,1.4937044978141785,0.6691156295358984,0.8185723009503859,0.8817103531406278
XGBoost,2,1,2.969158884150123,5.558299677911596,1.554491400718689,0.685490258708321,0.831528478182369,0.804214562635482
XGBoost,2,2,2.9460307617739185,5.01106507361079,1.6238607168197632,0.7442083518963202,0.8686830045922949,0.8443883890951801
XGBoost,2,3,2.8852119839739996,5.402921901274907,1.3988134860992432,0.6905701330570986,0.8322932385777149,0.811663223974889
