model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
LinearRegression,1,2,7.747436683147846,9.902612524917817,6.339722565842957,0.7359289837314401,0.8581934251083359,0.8466358349828583
LinearRegression,1,3,7.791619707485428,9.810095728318581,6.468871913449384,0.7411137608303296,0.8612025696758998,0.8557910510650452
LinearRegression,1,4,8.018980290552161,10.383666639617648,6.379574127207993,0.7096629101185405,0.8424725201358472,0.8527793555415139
LinearRegression,2,0,7.802682976020035,9.907027931111697,6.516860670741153,0.7344253018047007,0.8579911241308613,0.8413783739245498
LinearRegression,2,1,7.552785682446966,9.557520864078493,6.288307861065805,0.7532629997456912,0.8682479572368298,0.8622917509818886
LinearRegression,2,2,7.865924332954983,10.045840978185044,6.249420149641165,0.7282348505495349,0.8540163170134897,0.8578764336017601
LinearRegression,2,3,7.721988640414024,9.963623779541066,6.181468803672869,0.7329472116343287,0.8565464101613596,0.8417295914722729
LinearRegression,2,4,8.107507655955123,10.400719115246805,6.826365388268588,0.7087085205643611,0.8425897627922876,0.8381168776021365
LinearRegression,3,0,8.042312346466185,10.34434617596318,6.721482727017841,0.7104617043980802,0.8432673997129357,0.8276139783371198
LinearRegression,3,1,7.695439501081146,9.993088462716965,6.242497856689663,0.7302613156811831,0.8546867640548386,0.8363007336091337
LinearRegression,3,2,7.485845098195921,9.726220398060464,5.914551342891915,0.7452528243240258,0.8635270016829795,0.8548414134449663
LinearRegression,3,3,8.059495454036448,10.148823812542158,6.836800318859417,0.7229271945701589,0.8503869377335109,0.8608986009539014
LinearRegression,3,4,7.581232137857181,9.62801827192793,6.080891987505639,0.750382598924057,0.866848039299212,0.8634182829928111
LinearRegression,4,0,7.560728096373226,9.767199829410563,6.119154042226356,0.7418690569368308,0.8616165941405997,0.863870071763521
LinearRegression,4,1,7.793550240462268,9.852118415582035,6.3816120955142,0.7378179124192839,0.8589665641622857,0.854993761831943
LinearRegression,4,2,7.798080261301995,9.98102468329906,6.181328979352045,0.731730423347009,0.856076038948655,0.8511937920000182
LinearRegression,4,3,8.185284173396754,10.43567051466469,6.685553095229609,0.7070434629703601,0.842417008961623,0.8390285024811533
LinearRegression,4,4,7.723267208198094,9.925250663208836,6.178685245823543,0.7347325191870613,0.8572271366311357,0.8423290004994543
ElasticNet,0,0,7.821299781397089,9.815026780020808,7.1076766704456915,0.7393348931215228,0.861109156795143,0.8614826237302262
ElasticNet,0,1,7.640330190767809,9.835713587986714,5.871191951259096,0.7386903077578362,0.8598048436914213,0.8562809620563352
ElasticNet,0,2,8.11528369137866,10.27482163462466,6.587333080905929,0.7157046556563986,0.8464829448751158,0.8405422123183052
ElasticNet,0,3,7.821046020261794,10.040426899264036,6.116738168987746,0.7288142698932447,0.8540299040673328,0.8324523863898993
ElasticNet,0,4,7.674507307303104,9.985063495046026,6.019652863816367,0.731525707019314,0.8553640806226046,0.8750253310215331
ElasticNet,1,0,8.108778002095596,10.414434909982495,6.287263262253598,0.7065248442582145,0.8413061467746354,0.8440515367053737
ElasticNet,1,1,7.587838298685528,9.845377063196352,5.957491216698577,0.7381765879996136,0.8595770921924921,0.8465672243956475
ElasticNet,1,2,7.726435977101254,9.847918282409154,6.107179282014106,0.738837969179027,0.8596357267766458,0.851945955345935
ElasticNet,1,3,7.783464767139864,9.787515502558989,6.6148131699225985,0.7423041635043337,0.8616815576484393,0.8588897033069561
